date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,latitude,longitude,line_name,month,time_range
2019-03-04,10:45,Monday,DAVISVILLE STATION,MUIR,4,6,N,YU,5536,Injured or ill Customer (On Train) - Medical Aid Refused,43.4152,-79.235,Yonge University Spadina,March,9AM-12PM
2019-03-04,13:21,Monday,COXWELL STATION,MUCL,7,10,W,BD,5362,Divisional Clerk Related,43.4103,-79.1923,Bloor Danforth,March,12-3PM
2019-03-04,13:32,Monday,COXWELL STATION,MUCL,6,9,E,BD,5142,Divisional Clerk Related,43.4103,-79.1923,Bloor Danforth,March,12-3PM
2019-03-04,14:20,Monday,ST CLAIR STATION,MUIE,4,8,N,YU,5391,Injured Employee,43.4116,-79.2335,Yonge University Spadina,March,12-3PM
2019-03-04,14:45,Monday,DUFFERIN STATION,MUPAA,3,6,W,BD,5026,Passenger Assistance Alarm Activated - No Trouble Found,43.4514,-79.2842,Bloor Danforth,March,12-3PM
2019-03-04,16:54,Monday,COXWELL STATION,TUNIP,4,6,E,BD,5150,Operator Not In Position,43.4103,-79.1923,Bloor Danforth,March,3-6PM
2019-03-04,17:30,Monday,DUPONT STATION,TUATC,6,9,N,YU,5906,ATC Operator Related,43.4029,-79.2425,Yonge University Spadina,March,3-6PM
2019-03-04,21:46,Monday,YONGE BLOOR YUS STATION,SUDP,3,6,S,YU,5766,Disorderly Patron,43.4016,-79.2309,Yonge University Spadina,March,9PM-1:30AM
2019-03-04,23:13,Monday,WARDEN STATION,SUUT,11,16,W,BD,5103,Unauthorized at Track Level,43.4241,-79.1647,Bloor Danforth,March,9PM-1:30AM
2019-03-05,00:20,Tuesday,ISLINGTON STATION,MUIR,5,9,E,BD,5257,Injured or ill Customer (On Train) - Medical Aid Refused,43.3843,-79.3128,Bloor Danforth,March,9PM-1:30AM
2019-03-05,06:46,Tuesday,DOWNSVIEW PARK STATION,EUDO,10,14,S,YU,5451,Door Problems - Faulty Equipment,43.4052,-79.2016,Yonge University Spadina,March,5-9AM
2019-03-05,06:57,Tuesday,LAWRENCE EAST STATION,MRTO,7,12,N,SRT,3013,Timeout,43.4501,-79.1613,Scarborough Rail Transit,March,5-9AM
2019-03-05,07:00,Tuesday,DONLANDS STATION,EUAC,3,5,E,BD,5313,Air Conditioning,43.681111,-79.337778,Bloor Danforth,March,5-9AM
2019-03-05,07:17,Tuesday,MAIN STREET STATION,MUO,4,6,E,BD,5211,Miscellaneous Other,43.41205,-79.1806,Bloor Danforth,March,5-9AM
2019-03-05,08:45,Tuesday,BATHURST STATION,MUIR,3,5,E,BD,5211,Injured or ill Customer (On Train) - Medical Aid Refused,43.3958,-79.244,Bloor Danforth,March,5-9AM
2019-03-05,09:49,Tuesday,KENNEDY SRT STATION,MRO,5,11,N,SRT,3025,Miscellaneous Other,43.7325,-79.2636,Scarborough Rail Transit,March,9AM-12PM
2019-03-05,11:56,Tuesday,BATHURST STATION,MUIR,3,6,W,BD,5262,Injured or ill Customer (On Train) - Medical Aid Refused,43.3958,-79.244,Bloor Danforth,March,9AM-12PM
2019-03-05,13:23,Tuesday,COXWELL STATION,MUCL,5,8,W,BD,5139,Divisional Clerk Related,43.4103,-79.1923,Bloor Danforth,March,12-3PM
2019-03-05,15:18,Tuesday,SHEPPARD-YONGE YUS STATION,PUSTS,3,6,N,YU,5846,Signals - Train Stops,43.762,-79.4119,Yonge University Spadina,March,3-6PM
2019-03-05,18:10,Tuesday,COLLEGE STATION,MUPAA,4,6,N,YU,5436,Passenger Assistance Alarm Activated - No Trouble Found,43.3941,-79.2259,Yonge University Spadina,March,6-9PM
2019-03-05,18:29,Tuesday,HIGHWAY 407 STATION,EUNT,4,6,S,YU,5896,Equipment - No Trouble Found,43.4739,-79.3139,Yonge University Spadina,March,6-9PM
2019-03-05,19:26,Tuesday,KIPLING STATION,MUTO,5,8,E,BD,5020,Misc. Transportation Other - Employee Non-Chargeable,43.3814,-79.321,Bloor Danforth,March,6-9PM
2019-03-05,19:45,Tuesday,EGLINTON STATION,SUO,3,6,S,YU,5686,Passenger Other,43.4221,-79.2354,Yonge University Spadina,March,6-9PM
2019-03-05,20:33,Tuesday,FINCH STATION,EUBK,3,6,S,YU,6796,Brakes,43.7814,-79.415,Yonge University Spadina,March,6-9PM
2019-03-05,22:20,Tuesday,SHEPPARD WEST STATION,EUDO,5,8,S,YU,5951,Door Problems - Faulty Equipment,43.7497,-79.4619,Yonge University Spadina,March,9PM-1:30AM
2019-03-05,22:31,Tuesday,WARDEN STATION,MUPR1,69,74,E,BD,5111,Priority One - Train in Contact With Person,43.4241,-79.1647,Bloor Danforth,March,9PM-1:30AM
2019-03-06,05:52,Wednesday,MCCOWAN STATION,MRO,5,10,S,SRT,3004,Miscellaneous Other,43.4629,-79.1506,Scarborough Rail Transit,March,5-9AM
2019-03-06,06:07,Wednesday,MCCOWAN STATION,MRTO,5,10,S,SRT,3026,Timeout,43.4629,-79.1506,Scarborough Rail Transit,March,5-9AM
2019-03-06,07:41,Wednesday,COXWELL STATION,EUNT,8,10,W,BD,5005,Equipment - No Trouble Found,43.4103,-79.1923,Bloor Danforth,March,5-9AM
2019-03-06,08:38,Wednesday,KENNEDY BD STATION,MUSC,3,5,W,BD,5237,Miscellaneous Speed Control,43.4357,-79.1549,Bloor Danforth,March,5-9AM
2019-03-06,08:48,Wednesday,COLLEGE STATION,MUI,11,13,N,YU,5726,Injured or ill Customer (On Train) - Transported,43.3941,-79.2259,Yonge University Spadina,March,5-9AM
2019-03-06,08:48,Wednesday,ST GEORGE BD STATION,MUIR,6,8,E,BD,5210,Injured or ill Customer (On Train) - Medical Aid Refused,43.6683,-79.3999,Bloor Danforth,March,5-9AM
2019-03-06,09:29,Wednesday,SCARB CTR STATION,MRTO,5,10,N,SRT,3003,Timeout,#N/A,#N/A,Scarborough Rail Transit,March,9AM-12PM
2019-03-06,10:04,Wednesday,JANE STATION,SUSP,7,10,W,BD,5116,Suspicious Package,43.3859,-79.2902,Bloor Danforth,March,9AM-12PM
2019-03-06,10:10,Wednesday,VICTORIA PARK STATION,MUTO,4,7,W,BD,5053,Misc. Transportation Other - Employee Non-Chargeable,43.4142,-79.1719,Bloor Danforth,March,9AM-12PM
2019-03-06,10:55,Wednesday,DONLANDS STATION,EUNT,4,7,W,BD,5060,Equipment - No Trouble Found,43.681111,-79.337778,Bloor Danforth,March,9AM-12PM
2019-03-06,11:59,Wednesday,VICTORIA PARK STATION,SUAP,7,10,W,BD,5262,Assault / Patron Involved,43.4142,-79.1719,Bloor Danforth,March,9AM-12PM
2019-03-06,14:06,Wednesday,KIPLING STATION,EUNT,7,10,E,BD,5150,Equipment - No Trouble Found,43.3814,-79.321,Bloor Danforth,March,12-3PM
2019-03-06,14:13,Wednesday,NORTH YORK CTR STATION,SUDP,12,16,S,YU,5541,Disorderly Patron,43.7615,-79.4111,Yonge University Spadina,March,12-3PM
2019-03-06,15:53,Wednesday,PAPE STATION,SUDP,4,7,E,BD,5091,Disorderly Patron,43.4048,-79.2042,Bloor Danforth,March,3-6PM
2019-03-06,15:57,Wednesday,EGLINTON WEST STATION,MUI,17,20,N,YU,6086,Injured or ill Customer (On Train) - Transported,43.4157,-79.2609,Yonge University Spadina,March,3-6PM
2019-03-06,16:05,Wednesday,HIGH PARK STATION,TUOS,5,7,W,BD,5348,Operator Overshot Platform,43.3914,-79.28,Bloor Danforth,March,3-6PM
2019-03-06,16:57,Wednesday,DUFFERIN STATION,MUI,4,7,W,BD,5080,Injured or ill Customer (On Train) - Transported,43.4514,-79.2842,Bloor Danforth,March,3-6PM
2019-03-06,18:31,Wednesday,LAWRENCE STATION,SUO,9,12,N,YU,5471,Passenger Other,43.433,-79.248,Yonge University Spadina,March,6-9PM
2019-03-06,19:04,Wednesday,QUEEN STATION,MUIR,4,6,S,YU,5836,Injured or ill Customer (On Train) - Medical Aid Refused,43.3909,-79.2245,Yonge University Spadina,March,6-9PM
2019-03-06,19:22,Wednesday,ST CLAIR STATION,MUIR,5,8,S,YU,5841,Injured or ill Customer (On Train) - Medical Aid Refused,43.4116,-79.2335,Yonge University Spadina,March,6-9PM
2019-03-06,19:35,Wednesday,LANSDOWNE STATION,MUIR,7,10,W,BD,5157,Injured or ill Customer (On Train) - Medical Aid Refused,43.3933,-79.2634,Bloor Danforth,March,6-9PM
2019-03-06,21:53,Wednesday,BESSARION STATION,MUI,16,21,W,SHP,6151,Injured or ill Customer (On Train) - Transported,43.4609,-79.2235,Sheppard,March,9PM-1:30AM
2019-03-07,06:26,Thursday,SHEPPARD WEST STATION,EUDO,9,12,S,YU,5446,Door Problems - Faulty Equipment,43.7497,-79.4619,Yonge University Spadina,March,5-9AM
2019-03-07,08:02,Thursday,MCCOWAN STATION,ERDO,6,11,S,SRT,3018,Door Problems - Faulty Equipment,43.4629,-79.1506,Scarborough Rail Transit,March,5-9AM
2019-03-07,08:19,Thursday,SHEPPARD-YONGE YUS STATION,MUPAA,5,7,N,YU,5471,Passenger Assistance Alarm Activated - No Trouble Found,43.762,-79.4119,Yonge University Spadina,March,5-9AM
2019-03-07,08:37,Thursday,DUPONT STATION,TUATC,4,6,N,YU,5711,ATC Operator Related,43.4029,-79.2425,Yonge University Spadina,March,5-9AM
2019-03-07,10:27,Thursday,DAVISVILLE STATION,MUPAA,3,5,N,YU,5996,Passenger Assistance Alarm Activated - No Trouble Found,43.4152,-79.235,Yonge University Spadina,March,9AM-12PM
2019-03-07,11:45,Thursday,YONGE BLOOR BD STATION,MUDD,3,6,W,BD,5208,Door Problems - Debris Related,43.6706,-79.3865,Bloor Danforth,March,9AM-12PM
2019-03-07,11:48,Thursday,ST GEORGE YUS STATION,MUSC,3,6,S,YU,5906,Miscellaneous Speed Control,43.4005,-79.2359,Yonge University Spadina,March,9AM-12PM
2019-03-07,14:03,Thursday,SHEPPARD WEST STATION,MUCL,5,8,S,YU,5841,Divisional Clerk Related,43.7497,-79.4619,Yonge University Spadina,March,12-3PM
2019-03-07,14:21,Thursday,YORK MILLS STATION,SUDP,6,10,N,YU,5696,Disorderly Patron,43.7449,-79.4067,Yonge University Spadina,March,12-3PM
2019-03-07,14:42,Thursday,DONLANDS STATION,MUCL,3,5,W,BD,5365,Divisional Clerk Related,43.681111,-79.337778,Bloor Danforth,March,12-3PM
2019-03-07,14:57,Thursday,FINCH STATION,MUIE,3,7,S,YU,5696,Injured Employee,43.7814,-79.415,Yonge University Spadina,March,12-3PM
2019-03-07,15:23,Thursday,LAWRENCE STATION,MUPAA,3,7,N,YU,5481,Passenger Assistance Alarm Activated - No Trouble Found,43.433,-79.248,Yonge University Spadina,March,3-6PM
2019-03-07,15:25,Thursday,KIPLING STATION,TUO,2,4,E,BD,5324,Transportation Department - Other,43.3814,-79.321,Bloor Danforth,March,3-6PM
2019-03-07,16:21,Thursday,KEELE STATION,EUBK,3,5,E,BD,5278,Brakes,43.392,-79.2735,Bloor Danforth,March,3-6PM
2019-03-07,18:09,Thursday,DOWNSVIEW PARK STATION,SUO,33,35,N,YU,5396,Passenger Other,43.4052,-79.2016,Yonge University Spadina,March,6-9PM
2019-03-07,18:15,Thursday,MCCOWAN STATION,MRNOA,5,10,S,SRT,3017,No Operator Immediately Available - Not E.S.A. Related ,43.4629,-79.1506,Scarborough Rail Transit,March,6-9PM
2019-03-07,19:00,Thursday,DAVISVILLE STATION,EUBO,3,5,S,YU,5416,Body,43.4152,-79.235,Yonge University Spadina,March,6-9PM
2019-03-07,20:18,Thursday,MCCOWAN STATION,TRSET,5,10,S,SRT,3017,Train Controls Improperly Shut Down,43.4629,-79.1506,Scarborough Rail Transit,March,6-9PM
2019-03-07,20:48,Thursday,KENNEDY BD STATION,MUI,3,6,E,BD,5216,Injured or ill Customer (On Train) - Transported,43.4357,-79.1549,Bloor Danforth,March,6-9PM
2019-03-08,06:26,Friday,DOWNSVIEW PARK STATION,EUNT,8,12,N,YU,5466,Equipment - No Trouble Found,43.4052,-79.2016,Yonge University Spadina,March,5-9AM
2019-03-08,06:28,Friday,SHEPPARD WEST STATION,EUDO,5,9,N,YU,5421,Door Problems - Faulty Equipment,43.7497,-79.4619,Yonge University Spadina,March,5-9AM
2019-03-08,06:28,Friday,SHEPPARD-YONGE SHP STATION,MUIR,3,8,E,SHP,6176,Injured or ill Customer (On Train) - Medical Aid Refused,43.7614°,-79.4105,Sheppard,March,5-9AM
2019-03-08,07:33,Friday,JANE STATION,EUBK,3,5,E,BD,5291,Brakes,43.3859,-79.2902,Bloor Danforth,March,5-9AM
2019-03-08,12:02,Friday,DOWNSVIEW PARK STATION,MUSAN,3,6,N,YU,5841,Unsanitary Vehicle,43.4052,-79.2016,Yonge University Spadina,March,12-3PM
2019-03-08,13:11,Friday,YONGE BLOOR YUS STATION,MUO,4,7,N,YU,5526,Miscellaneous Other,43.4016,-79.2309,Yonge University Spadina,March,12-3PM
2019-03-08,13:19,Friday,BAYVIEW STATION,PUSO,3,8,W,SHP,6171,S/E/C Department Other,43.4601,-79.2312,Sheppard,March,12-3PM
2019-03-08,13:35,Friday,COLLEGE STATION,MUPAA,6,9,N,YU,5981,Passenger Assistance Alarm Activated - No Trouble Found,43.3941,-79.2259,Yonge University Spadina,March,12-3PM
2019-03-08,15:44,Friday,PAPE STATION,EUSC,5,7,W,BD,5368,Speed Control Equipment  ,43.4048,-79.2042,Bloor Danforth,March,3-6PM
2019-03-08,16:01,Friday,CHRISTIE STATION,MUD,3,5,W,BD,5368,Door Problems - Passenger Related,43.3951,-79.2506,Bloor Danforth,March,3-6PM
2019-03-08,16:12,Friday,GREENWOOD STATION,PUTSC,11,13,W,BD,5153,Signal Control Problem - Track,43.4057,-79.1949,Bloor Danforth,March,3-6PM
2019-03-08,16:52,Friday,SHEPPARD WEST STATION,TUSUP,3,6,S,YU,5906,Supervisory Error,43.7497,-79.4619,Yonge University Spadina,March,3-6PM
2019-03-08,18:31,Friday,CHESTER STATION,MUO,3,6,W,BD,5205,Miscellaneous Other,43.4042,-79.2109,Bloor Danforth,March,6-9PM
2019-03-08,19:01,Friday,MIDLAND STATION,SRO,5,10,S,SRT,3012,Passenger Other,43.46135,-79.1619,Scarborough Rail Transit,March,6-9PM
2019-03-08,19:03,Friday,HIGH PARK STATION,MUIR,9,11,E,BD,5280,Injured or ill Customer (On Train) - Medical Aid Refused,43.3914,-79.28,Bloor Danforth,March,6-9PM
2019-03-08,20:52,Friday,FINCH STATION,EUNT,8,11,S,YU,5571,Equipment - No Trouble Found,43.7814,-79.415,Yonge University Spadina,March,6-9PM
2019-03-08,21:09,Friday,HIGH PARK STATION,MUIR,9,11,W,BD,5345,Injured or ill Customer (On Train) - Medical Aid Refused,43.3914,-79.28,Bloor Danforth,March,9PM-1:30AM
2019-03-08,21:53,Friday,YORK UNIVERSITY STATIO,SUDP,3,6,N,YU,6016,Disorderly Patron,43.7739,-79.4998,Yonge University Spadina,March,9PM-1:30AM
2019-03-09,00:05,Saturday,ST GEORGE YUS STATION,TUMVS,8,13,S,YU,5881,Operator Violated Signal,43.4005,-79.2359,Yonge University Spadina,March,9PM-1:30AM
2019-03-09,08:39,Saturday,LAWRENCE STATION,MUSC,3,8,S,YU,5486,Miscellaneous Speed Control,43.433,-79.248,Yonge University Spadina,March,5-9AM
2019-03-09,10:14,Saturday,OSSINGTON STATION,PUTIJ,5,9,E,BD,5304,Insulated Joint Related Problem,43.3944,-79.2536,Bloor Danforth,March,9AM-12PM
2019-03-09,13:17,Saturday,LAWRENCE STATION,EUDO,10,15,N,YU,5561,Door Problems - Faulty Equipment,43.433,-79.248,Yonge University Spadina,March,12-3PM
2019-03-09,13:26,Saturday,MCCOWAN STATION,MRPLB,75,80,S,SRT,3012,Fire/Smoke Plan B,43.4629,-79.1506,Scarborough Rail Transit,March,12-3PM
2019-03-09,13:31,Saturday,ST CLAIR STATION,MUO,3,6,N,YU,5761,Miscellaneous Other,43.4116,-79.2335,Yonge University Spadina,March,12-3PM
2019-03-09,13:40,Saturday,EGLINTON STATION,TUMVS,6,9,S,YU,5911,Operator Violated Signal,43.4221,-79.2354,Yonge University Spadina,March,12-3PM
2019-03-09,13:54,Saturday,ST CLAIR STATION,MUTO,5,10,S,YU,5911,Misc. Transportation Other - Employee Non-Chargeable,43.4116,-79.2335,Yonge University Spadina,March,12-3PM
2019-03-09,14:21,Saturday,GREENWOOD STATION,PUTSC,6,11,W,BD,5142,Signal Control Problem - Track,43.4057,-79.1949,Bloor Danforth,March,12-3PM
2019-03-09,16:32,Saturday,WILSON STATION,MUI,4,7,S,YU,5646,Injured or ill Customer (On Train) - Transported,43°44?03,-79.27,Yonge University Spadina,March,3-6PM
2019-03-09,16:59,Saturday,SPADINA YUS STATION,MUIR,6,9,S,YU,6026,Injured or ill Customer (On Train) - Medical Aid Refused,43.4002,-79.2414,Yonge University Spadina,March,3-6PM
2019-03-09,19:58,Saturday,LAWRENCE WEST STATION,SUDP,3,8,S,YU,5526,Disorderly Patron,?43.4257,-79.2639,Yonge University Spadina,March,6-9PM
2019-03-09,20:22,Saturday,SHEPPARD WEST STATION,MUATC,3,8,S,YU,5536,ATC Project,43.7497,-79.4619,Yonge University Spadina,March,6-9PM
2019-03-09,20:48,Saturday,SHEPPARD-YONGE YUS STATION,MUI,10,15,N,YU,5526,Injured or ill Customer (On Train) - Transported,43.762,-79.4119,Yonge University Spadina,March,6-9PM
2019-03-10,07:43,Sunday,YORKDALE STATION,MUATC,5,9,S,YU,6066,ATC Project,43.7249,79.4488,Yonge University Spadina,March,5-9AM
2019-03-10,07:57,Sunday,MCCOWAN STATION,MRO,4,0,S,SRT,3004,Miscellaneous Other,43.4629,-79.1506,Scarborough Rail Transit,March,5-9AM
2019-03-10,08:07,Sunday,DONLANDS STATION,EUBO,7,12,W,BD,5336,Body,43.681111,-79.337778,Bloor Danforth,March,5-9AM
2019-03-10,08:28,Sunday,VAUGHAN MC STATION,EUBO,5,10,S,YU,5821,Body,43.4739,-79.3139,Yonge University Spadina,March,5-9AM
2019-03-10,10:05,Sunday,CHRISTIE STATION,SUDP,3,7,E,BD,5118,Disorderly Patron,43.3951,-79.2506,Bloor Danforth,March,9AM-12PM
2019-03-10,11:14,Sunday,UNION STATION,MUIR,4,8,N,YU,5801,Injured or ill Customer (On Train) - Medical Aid Refused,43.6453,-79.3806,Yonge University Spadina,March,9AM-12PM
2019-03-10,14:37,Sunday,YONGE BLOOR YUS STATION,MUIR,9,13,N,YU,5836,Injured or ill Customer (On Train) - Medical Aid Refused,43.4016,-79.2309,Yonge University Spadina,March,12-3PM
2019-03-10,14:59,Sunday,BATHURST STATION,MUSAN,5,10,E,BD,5237,Unsanitary Vehicle,43.3958,-79.244,Bloor Danforth,March,12-3PM
2019-03-10,18:53,Sunday,GREENWOOD STATION,PUTSC,5,10,W,BD,5142,Signal Control Problem - Track,43.4057,-79.1949,Bloor Danforth,March,6-9PM
2019-03-10,19:01,Sunday,JANE STATION,MUPAA,3,8,E,BD,5211,Passenger Assistance Alarm Activated - No Trouble Found,43.3859,-79.2902,Bloor Danforth,March,6-9PM
2019-03-10,19:58,Sunday,SCARB CTR STATION,ERDO,5,11,S,SRT,3016,Door Problems - Faulty Equipment,#N/A,#N/A,Scarborough Rail Transit,March,6-9PM
2019-03-10,19:58,Sunday,YORK MILLS STATION,MUPAA,3,8,S,YU,5466,Passenger Assistance Alarm Activated - No Trouble Found,43.7449,-79.4067,Yonge University Spadina,March,6-9PM
2019-03-10,21:02,Sunday,ST CLAIR STATION,SUO,21,26,N,YU,5481,Passenger Other,43.4116,-79.2335,Yonge University Spadina,March,9PM-1:30AM
2019-03-11,00:21,Monday,DUNDAS WEST STATION,TUNOA,4,9,E,BD,5047,No Operator Immediately Available ,43.3925,-79.27105,Bloor Danforth,March,9PM-1:30AM
2019-03-11,01:53,Monday,OSSINGTON STATION,MUPLB,3,7,W,BD,5296,Fire/Smoke Plan B - Source TTC,43.3944,-79.2536,Bloor Danforth,March,9PM-1:30AM
2019-03-11,05:28,Monday,VAUGHAN MC STATION,TUCC,6,0,S,YU,5956,Transit Control Related Problems,43.4739,-79.3139,Yonge University Spadina,March,5-9AM
2019-03-11,06:00,Monday,SPADINA BD STATION,EUNT,8,12,W,BD,5137,Equipment - No Trouble Found,43.4002,-79.2414,Bloor Danforth,March,5-9AM
2019-03-11,06:48,Monday,DONLANDS STATION,PUSRA,5,7,W,BD,5241,Subway Radio System Fault ,43.681111,-79.337778,Bloor Danforth,March,5-9AM
2019-03-11,07:20,Monday,ROYAL YORK STATION,MUSC,3,5,W,BD,5302,Miscellaneous Speed Control,43.3853,-79.3041,Bloor Danforth,March,5-9AM
2019-03-11,08:20,Monday,ROSEDALE STATION,EUDO,4,6,N,YU,5446,Door Problems - Faulty Equipment,43.4037,-79.232,Yonge University Spadina,March,5-9AM
2019-03-11,08:28,Monday,DUNDAS STATION,MUIR,5,7,N,YU,5791,Injured or ill Customer (On Train) - Medical Aid Refused,43.6563,-79.3805,Yonge University Spadina,March,5-9AM
2019-03-11,11:09,Monday,NORTH YORK CTR STATION,TUSC,3,6,N,YU,5671,Operator Overspeeding,43.7615,-79.4111,Yonge University Spadina,March,9AM-12PM
2019-03-11,12:43,Monday,GREENWOOD STATION,PUTSC,6,10,W,BD,5227,Signal Control Problem - Track,43.4057,-79.1949,Bloor Danforth,March,12-3PM
2019-03-11,13:37,Monday,MCCOWAN STATION,TRNIP,5,10,S,SRT,3026,Operator Not In Position,43.4629,-79.1506,Scarborough Rail Transit,March,12-3PM
2019-03-11,16:40,Monday,SUMMERHILL STATION,MUPAA,5,7,S,YU,5946,Passenger Assistance Alarm Activated - No Trouble Found,43.4056,-79.2327,Yonge University Spadina,March,3-6PM
2019-03-11,17:44,Monday,DONLANDS STATION,MUNOA,3,5,W,BD,0,No Operator Immediately Available - Not E.S.A. Related ,43.681111,-79.337778,Bloor Danforth,March,3-6PM
2019-03-11,19:52,Monday,SHEPPARD WEST STATION,TUNIP,3,6,S,YU,5761,Operator Not In Position,43.7497,-79.4619,Yonge University Spadina,March,6-9PM
2019-03-11,19:58,Monday,ISLINGTON STATION,SUDP,3,6,E,BD,5345,Disorderly Patron,43.3843,-79.3128,Bloor Danforth,March,6-9PM
2019-03-11,19:58,Monday,KIPLING STATION,MUPAA,3,5,E,BD,5160,Passenger Assistance Alarm Activated - No Trouble Found,43.3814,-79.321,Bloor Danforth,March,6-9PM
2019-03-11,19:59,Monday,DAVISVILLE STATION,SUDP,3,6,S,YU,5956,Disorderly Patron,43.4152,-79.235,Yonge University Spadina,March,6-9PM
2019-03-11,22:34,Monday,WELLESLEY STATION,SUDP,4,9,S,YU,5521,Disorderly Patron,43.3955,-79.2302,Yonge University Spadina,March,9PM-1:30AM
2019-03-12,06:04,Tuesday,VAUGHAN MC STATION,EUBO,4,8,S,YU,5826,Body,43.4739,-79.3139,Yonge University Spadina,March,5-9AM
2019-03-12,07:22,Tuesday,DONLANDS STATION,PUSCR,5,10,E,BD,5176,Subway Car Radio Fault ,43.681111,-79.337778,Bloor Danforth,March,5-9AM
2019-03-12,07:49,Tuesday,JANE STATION,SUDP,16,18,E,BD,5096,Disorderly Patron,43.3859,-79.2902,Bloor Danforth,March,5-9AM
2019-03-12,08:22,Tuesday,LAWRENCE STATION,PUSTS,3,5,S,YU,5381,Signals - Train Stops,43.433,-79.248,Yonge University Spadina,March,5-9AM
2019-03-12,08:56,Tuesday,COXWELL STATION,TUNIP,4,6,W,BD,0,Operator Not In Position,43.4103,-79.1923,Bloor Danforth,March,5-9AM
2019-03-12,09:32,Tuesday,LAWRENCE STATION,TUMVS,3,5,N,YU,5411,Operator Violated Signal,43.433,-79.248,Yonge University Spadina,March,9AM-12PM
2019-03-12,11:10,Tuesday,LAWRENCE STATION,PUSTS,3,6,S,YU,5766,Signals - Train Stops,43.433,-79.248,Yonge University Spadina,March,9AM-12PM
2019-03-12,13:41,Tuesday,YONGE BLOOR YUS STATION,MUPAA,3,6,N,YU,5601,Passenger Assistance Alarm Activated - No Trouble Found,43.4016,-79.2309,Yonge University Spadina,March,12-3PM
2019-03-12,13:41,Tuesday,FINCH STATION,MUTO,3,6,S,YU,5936,Misc. Transportation Other - Employee Non-Chargeable,43.7814,-79.415,Yonge University Spadina,March,12-3PM
2019-03-12,15:08,Tuesday,ST CLAIR STATION,SUDP,3,6,S,YU,5681,Disorderly Patron,43.4116,-79.2335,Yonge University Spadina,March,3-6PM
2019-03-12,17:36,Tuesday,LANSDOWNE STATION,PUSTC,6,9,E,BD,5112,Signals - Track Circuit Problems,43.3933,-79.2634,Bloor Danforth,March,3-6PM
2019-03-12,18:00,Tuesday,LANSDOWNE STATION,TUO,6,9,E,BD,5189,Transportation Department - Other,43.3933,-79.2634,Bloor Danforth,March,6-9PM
2019-03-12,18:34,Tuesday,YONGE BLOOR BD STATION,MUO,4,8,E,BD,5091,Miscellaneous Other,43.6706,-79.3865,Bloor Danforth,March,6-9PM
2019-03-12,18:41,Tuesday,MUSEUM STATION,MUO,3,6,N,YU,5456,Miscellaneous Other,43.4002,-79.2337,Yonge University Spadina,March,6-9PM
2019-03-12,18:59,Tuesday,ST PATRICK STATION,TUOS,5,8,S,YU,6026,Operator Overshot Platform,43.3917,-79.2318,Yonge University Spadina,March,6-9PM
2019-03-12,19:13,Tuesday,UNION STATION,MUO,5,8,S,YU,6026,Miscellaneous Other,43.6453,-79.3806,Yonge University Spadina,March,6-9PM
2019-03-12,20:17,Tuesday,YONGE BLOOR YUS STATION,SUUT,4,7,S,YU,6136,Unauthorized at Track Level,43.4016,-79.2309,Yonge University Spadina,March,6-9PM
2019-03-12,21:25,Tuesday,LAWRENCE WEST STATION,SUDP,4,8,S,YU,6011,Disorderly Patron,?43.4257,-79.2639,Yonge University Spadina,March,9PM-1:30AM
2019-03-12,21:44,Tuesday,SCARB CTR STATION,SRO,16,23,E,SRT,3003,Passenger Other,#N/A,#N/A,Scarborough Rail Transit,March,9PM-1:30AM
2019-03-12,21:45,Tuesday,ST GEORGE YUS STATION,SUDP,4,9,S,YU,6011,Disorderly Patron,43.4005,-79.2359,Yonge University Spadina,March,9PM-1:30AM
